call_time,hour,day_of_week,is_weekend,month,time_since_last_call,customer_id,customer_age,occupation,city,gender,loan_amount,days_overdue,loan_type,payment_history,last_call_outcome,num_prev_calls,time_since_last_answered_call,call_answered
2024-07-15 02:15:00.084048,2,0,0,7,8.75,29279079,59,Salaried,Metro,Other,26805.06,6,MHF Loan,1.0,Not Answered,4,2.89,0
2024-09-04 19:12:51.578680,19,2,0,9,10.07,31114091,34,Salaried,Tier-3,Other,47440.42,0,MHF Loan,1.0,Busy,2,1.47,0
2024-07-26 16:02:54.456504,16,4,0,7,165.81,88261484,38,Retired,Tier-2,Female,28087.38,6,MHF Loan,0.0,Answered,2,0.01,1
2024-07-02 23:10:53.321642,23,1,0,7,101.64,92193648,29,Salaried,Tier-2,Male,36756.6,8,MHF Loan,1.0,Not Answered,2,10.86,0
2024-05-21 02:15:40.522584,2,1,0,5,6.61,39240561,44,Self-Employed,Metro,Female,52302.12,20,MHF Loan,0.0,Busy,10,24.88,0
2024-03-21 04:21:50.274100,4,3,0,3,72.17,36619122,45,Self-Employed,Metro,Male,77963.3,2,MHF Loan,0.0,Not Answered,3,5.48,0
2024-12-07 16:09:42.627974,16,5,1,12,19.97,15909747,50,Salaried,Tier-3,Female,70539.67,1,MHF Loan,0.0,Answered,3,0.01,1
2024-02-08 16:11:52.927117,16,3,0,2,3.01,76202868,47,Self-Employed,Tier-2,Female,61473.89,10,MHF Loan,0.0,Answered,3,0.03,1
2024-11-05 02:38:39.483703,2,1,0,11,88.38,72794997,50,Self-Employed,Tier-3,Female,55548.93,3,MHF Loan,,Not Answered,3,27.25,0
2024-11-06 15:27:36.937242,15,2,0,11,22.25,99009397,24,Salaried,Tier-3,Male,59066.17,23,MHF Loan,1.0,Answered,6,0.02,1
2024-09-14 22:54:27.372739,22,5,1,9,1.23,51037051,43,Retired,Tier-2,Male,35278.9,28,MHF Loan,,Answered,3,0.01,1
2024-10-04 11:26:00.239363,11,4,0,10,20.21,81183614,18,Salaried,Tier-3,Female,22654.62,1,MHF Loan,0.0,Answered,4,0.0,1
2024-09-03 16:06:40.987507,16,1,0,9,67.01,55755647,42,Self-Employed,Tier-2,Male,52218.0,5,MHF Loan,2.0,Answered,6,0.01,1
2024-11-07 01:38:27.506942,1,3,0,11,22.93,13550465,48,Unemployed,Metro,Female,59574.05,2,MHF Loan,0.0,Not Answered,1,1.47,0
2024-02-09 18:23:59.099014,18,4,0,2,,88261512,49,Homemaker,Tier-2,Other,83120.21,6,MHF Loan,2.0,,2,24.34,0
2024-11-25 03:54:16.437455,3,0,0,11,171.72,85693588,44,,Metro,Male,74824.82,3,MHF Loan,0.0,Not Answered,7,10.15,0
2024-09-12 06:10:28.792954,6,3,0,9,50.75,91931533,22,Retired,Tier-3,Female,90324.89,9,MHF Loan,0.0,Answered,2,0.0,1
2024-05-01 10:08:34.777545,10,2,0,5,9.51,35832720,45,Salaried,Tier-3,Male,39551.71,4,MHF Loan,0.0,Answered,9,0.01,1
2024-03-14 00:58:09.416404,0,3,0,3,95.87,73843601,21,Salaried,Tier-2,Female,93048.63,1,MHF Loan,1.0,Voicemail,4,3.59,0
2024-03-11 13:46:27.552393,13,0,0,3,88.89,52609938,19,Salaried,Tier-3,Other,10441.68,11,MHF Loan,0.0,Answered,4,0.02,1
2024-12-19 07:48:22.015420,7,3,0,12,59.92,25871250,27,Unemployed,Metro,Male,54216.65,8,MHF Loan,0.0,Not Answered,3,25.91,0
2024-07-29 20:33:59.500942,20,0,0,7,179.77,13288336,32,Retired,Metro,Male,18334.96,6,MHF Loan,0.0,Answered,4,0.01,1
2024-04-20 13:14:51.470307,13,5,1,4,124.92,19841943,35,Self-Employed,Tier-3,Male,69142.25,18,MHF Loan,,Answered,4,0.01,1
2024-07-01 13:43:21.965089,13,0,0,7,9.09,20104092,24,Unemployed,Tier-2,Male,71537.65,10,MHF Loan,1.0,Answered,2,0.02,1
2024-07-23 23:28:54.512128,23,1,0,7,117.83,54444959,37,Self-Employed,Tier-3,Female,54051.9,8,MHF Loan,0.0,Not Answered,1,5.35,0
2024-07-16 02:07:35.111237,2,1,0,7,4.03,79086502,26,Self-Employed,Metro,Female,55555.69,17,MHF Loan,1.0,Not Answered,1,9.17,0
2024-05-02 19:46:42.080367,19,3,0,5,20.71,29803431,57,Homemaker,Metro,Male,25942.12,9,MHF Loan,1.0,Answered,3,0.01,1
2024-07-03 06:44:48.377078,6,2,0,7,118.08,90096552,34,Retired,Tier-3,Male,39490.21,10,MHF Loan,,Answered,4,0.04,1
2024-11-28 11:31:16.064136,11,3,0,11,27.06,14861228,54,Salaried,Tier-3,Male,48079.27,12,MHF Loan,0.0,Answered,2,0.03,1
2024-09-06 19:52:33.206233,19,4,0,9,61.31,86688687,18,Retired,Tier-3,Female,50634.57,6,MHF Loan,1.0,Answered,3,0.02,1
2024-11-15 06:59:46.078943,6,4,0,11,40.44,46580655,35,Salaried,Tier-3,Female,97329.18,14,MHF Loan,,Not Answered,3,2.13,0
2024-09-23 20:29:33.034203,20,0,0,9,60.56,19055542,46,Self-Employed,Metro,Female,58566.37,35,MHF Loan,2.0,Not Answered,2,6.6,0
2024-02-05 08:36:33.560949,8,0,0,2,84.99,25347008,42,Salaried,Metro,Female,17849.75,10,MHF Loan,2.0,Voicemail,6,1.3,0
2024-10-24 19:35:27.874569,19,3,0,10,2.72,90883010,45,Student,Tier-2,Male,54496.34,10,MHF Loan,0.0,Busy,2,21.63,0
2024-02-20 09:28:26.282375,9,1,0,2,32.15,67290054,62,Self-Employed,Tier-2,Male,20171.7,19,MHF Loan,0.0,Answered,2,0.0,1
2024-08-06 07:43:31.520456,7,1,0,8,124.76,32424903,66,Salaried,Tier-2,Male,28574.1,9,MHF Loan,0.0,Answered,4,0.03,1
2024-05-06 19:45:36.643075,19,0,0,5,286.76,69387208,29,Self-Employed,Tier-2,Female,48411.79,0,MHF Loan,2.0,Not Answered,2,,0
2024-11-01 17:48:04.538055,17,4,0,11,33.65,81183690,29,Salaried,Tier-3,Male,39577.98,2,MHF Loan,1.0,Answered,6,,1
2024-10-30 04:41:22.522704,4,2,0,10,28.3,25609164,39,Salaried,Metro,Male,37940.98,8,MHF Loan,0.0,Voicemail,4,1.28,0
2024-07-22 11:26:19.653473,11,0,0,7,59.58,93504462,18,Self-Employed,Tier-2,Female,37384.23,0,MHF Loan,1.0,Answered,7,0.04,1
2024-03-17 13:50:41.545640,13,6,1,3,22.41,29017039,40,Salaried,Metro,Male,25161.3,23,MHF Loan,1.0,Answered,4,0.01,1
2024-12-11 15:54:11.513127,15,2,0,12,34.48,38716368,21,Homemaker,Metro,Male,36130.84,8,MHF Loan,1.0,Answered,1,0.03,1
2024-09-08 21:04:08.295369,21,6,1,9,1.48,25609169,42,Unemployed,Metro,Male,64213.72,6,MHF Loan,1.0,Answered,5,0.02,1
2024-02-05 07:56:14.264376,7,0,0,2,52.89,59687893,41,Salaried,Metro,Female,20027.57,3,MHF Loan,1.0,Voicemail,3,9.39,0
2024-01-20 17:37:49.433307,17,5,1,1,36.36,92455897,36,Salaried,Metro,Male,39463.69,4,MHF Loan,0.0,Answered,2,0.04,1
2024-12-20 01:47:06.583233,1,4,0,12,31.18,64144351,37,Salaried,Metro,Female,83211.41,3,MHF Loan,2.0,Busy,2,1.53,0
2024-01-31 13:04:46.095321,13,2,0,1,2.71,57590752,29,Student,Metro,Female,5000.0,1,MHF Loan,1.0,Answered,2,,1
2024-06-30 16:41:23.262313,16,6,1,6,6.21,65717217,44,Self-Employed,Tier-2,Female,57322.4,36,MHF Loan,3.0,Answered,4,0.01,1
2024-05-26 06:44:24.276447,6,6,1,5,231.51,69387237,42,Homemaker,Tier-3,Male,45605.26,4,MHF Loan,,Answered,5,0.01,1
2024-04-14 12:25:44.049171,12,6,1,4,27.23,35308518,21,Retired,Tier-3,Female,42318.54,2,MHF Loan,0.0,Answered,3,0.04,1
2024-05-01 16:11:42.763242,16,2,0,5,6.75,87475175,29,Unemployed,Tier-2,Male,62916.88,2,MHF Loan,0.0,Answered,3,0.01,1
2024-03-10 18:46:21.696396,18,6,1,3,3.81,31900648,36,Self-Employed,Metro,Female,69467.34,8,MHF Loan,0.0,Answered,1,,1
2024-08-26 13:19:43.735758,13,0,0,8,23.38,97960941,41,Student,Tier-3,Female,72292.1,9,MHF Loan,0.0,Answered,2,0.04,1
2024-01-26 12:03:45.677394,12,4,0,1,34.84,66241518,67,Self-Employed,Metro,Female,87228.22,47,MHF Loan,0.0,Answered,15,0.03,1
2024-01-10 00:42:13.975209,0,2,0,1,170.57,65717235,33,Salaried,Tier-3,Male,58599.44,11,MHF Loan,0.0,Voicemail,0,17.59,0
2024-03-18 06:28:47.872359,6,0,0,3,,90096628,43,Self-Employed,Tier-2,Female,54589.64,0,MHF Loan,1.0,Not Answered,2,,0
2024-02-18 12:48:45.010645,12,6,1,2,32.18,48940021,40,Salaried,Tier-3,Female,44314.06,4,MHF Loan,1.0,Answered,4,0.01,1
2024-11-21 09:57:47.572733,9,3,0,11,87.31,95077372,35,Salaried,Tier-2,Female,41932.49,16,MHF Loan,0.0,Answered,2,0.03,1
2024-01-02 03:21:48.395308,3,1,0,1,53.56,34522108,68,,Metro,Female,62158.66,4,MHF Loan,0.0,Answered,2,0.04,1
2024-12-18 18:55:06.378019,18,2,0,12,81.76,28492801,46,Salaried,Tier-2,Male,34259.08,0,MHF Loan,2.0,Not Answered,4,4.61,0
2024-02-28 08:18:20.555768,8,2,0,2,37.21,92455939,32,Salaried,Tier-2,Male,44353.1,6,MHF Loan,2.0,Not Answered,3,3.89,0
2024-02-05 19:25:03.848881,19,0,0,2,94.1,32687110,18,Self-Employed,Tier-3,Female,100649.55,0,MHF Loan,2.0,Not Answered,2,5.49,0
2024-11-24 14:42:53.988467,14,6,1,11,13.39,85378056,43,Salaried,Tier-2,Male,46801.26,20,MHF Loan,0.0,Answered,3,0.01,1
2024-04-05 14:31:21.316962,14,4,0,4,11.06,42648586,42,Unemployed,Tier-2,Male,62773.7,21,MHF Loan,2.0,Answered,4,0.01,1
2024-11-22 16:39:51.477411,16,4,0,11,16.46,10404875,25,Salaried,Tier-2,Female,57725.91,12,MHF Loan,0.0,Answered,2,0.03,1
2024-05-16 16:08:10.190266,16,3,0,5,106.68,56804363,35,Homemaker,Tier-2,Male,40721.72,33,MHF Loan,3.0,Answered,5,0.03,1
2024-07-02 15:19:10.326853,15,1,0,7,61.83,73057297,50,Retired,Metro,Female,45362.26,20,MHF Loan,0.0,Answered,4,0.01,1
2024-09-21 03:58:38.151733,3,5,1,9,12.64,32949266,34,Homemaker,Tier-3,Female,31810.1,6,MHF Loan,1.0,Answered,4,0.02,1
2024-11-11 15:23:57.887733,15,0,0,11,85.26,36094998,36,,Tier-2,Other,73723.0,3,MHF Loan,2.0,Answered,2,0.04,1
2024-08-15 05:31:27.351857,5,3,0,8,24.64,37930008,49,Retired,Metro,Male,38869.69,4,MHF Loan,1.0,Answered,3,0.01,1
2024-09-20 13:01:11.455971,13,4,0,9,46.29,32424987,19,Student,Tier-3,Female,57489.11,8,MHF Loan,2.0,Answered,4,0.02,1
2024-11-17 05:43:38.819988,5,6,1,11,33.86,94290984,38,Salaried,Tier-3,Male,70772.77,6,MHF Loan,0.0,Answered,3,,1
2024-07-14 07:11:13.067683,7,6,1,7,107.98,89572397,40,Self-Employed,Tier-2,Female,26496.76,9,MHF Loan,1.0,Answered,5,0.03,1
2024-03-02 18:30:26.502873,18,5,1,3,53.36,83280948,60,Student,Metro,Female,22901.23,4,MHF Loan,1.0,Answered,7,0.01,1
2024-03-24 23:20:11.838206,23,6,1,3,76.29,25609268,54,Salaried,Tier-2,Male,42618.51,6,MHF Loan,0.0,Answered,1,,1
2024-05-21 08:24:57.878786,8,1,0,5,47.15,40813624,48,,Metro,Female,44146.12,8,MHF Loan,1.0,Answered,1,0.02,1
2024-10-31 22:24:04.640263,22,3,0,10,36.25,43697213,20,Homemaker,Metro,Female,63982.52,6,MHF Loan,,Not Answered,1,4.25,0
2024-12-13 06:53:31.756595,6,4,0,12,72.34,84591678,35,Self-Employed,Metro,Male,67215.58,8,MHF Loan,0.0,Busy,0,21.13,0
2024-07-17 14:09:10.706997,14,2,0,7,3.21,69649473,36,Salaried,Tier-2,Male,51788.05,5,MHF Loan,1.0,Answered,3,0.01,1
2024-09-03 18:52:50.910510,18,1,0,9,98.05,76727362,48,Salaried,Metro,Female,31490.95,5,MHF Loan,0.0,Busy,4,14.71,0
2024-01-30 23:21:37.696737,23,1,0,1,15.0,97961031,28,Salaried,Tier-3,Female,48320.25,2,MHF Loan,0.0,Voicemail,2,11.18,0
2024-07-26 23:11:56.699727,23,4,0,7,5.78,95863893,49,Salaried,Tier-2,Male,64639.64,4,MHF Loan,0.0,Voicemail,1,35.15,0
2024-06-08 07:53:55.268711,7,5,1,6,11.25,72008791,37,Self-Employed,Tier-2,Female,51950.17,5,MHF Loan,2.0,Answered,3,0.01,1
2024-03-16 03:54:43.825954,3,5,1,3,48.06,57590872,27,Salaried,Metro,Female,55566.14,3,MHF Loan,0.0,Busy,1,5.17,0
2024-10-05 00:37:14.488637,0,5,1,10,39.32,60998748,57,Self-Employed,Tier-2,Male,30245.32,4,MHF Loan,0.0,Answered,4,0.0,1
2024-05-07 06:50:03.348395,6,1,0,5,67.18,69387357,47,Self-Employed,Metro,Female,64612.05,2,MHF Loan,0.0,Busy,4,6.1,0
2024-12-02 16:24:16.512623,16,0,0,12,3.12,10667102,38,Homemaker,Metro,Other,15756.75,7,MHF Loan,2.0,Answered,4,0.04,1
2024-01-15 11:36:12.090739,11,0,0,1,47.48,54707296,24,Retired,Metro,Male,19264.97,3,MHF Loan,2.0,,2,0.02,1
2024-05-22 13:43:08.720693,13,2,0,5,31.68,48940132,38,Student,Tier-2,Female,44699.14,0,MHF Loan,0.0,Answered,4,0.01,1
2024-08-11 01:38:01.363068,1,6,1,8,0.04,48415846,47,Salaried,Tier-2,Other,55719.66,44,MHF Loan,0.0,Busy,2,7.19,0
2024-11-08 08:01:11.937503,8,4,0,11,23.5,38192230,41,Salaried,Metro,Male,71585.97,9,MHF Loan,0.0,Busy,2,34.98,0
2024-07-24 10:57:37.309148,10,2,0,7,,13026412,40,Salaried,Tier-2,Female,30239.49,3,MHF Loan,0.0,,2,0.02,1
2024-12-21 18:09:41.177328,18,5,1,12,158.4,58639471,33,Salaried,Tier-2,Male,33585.5,1,MHF Loan,0.0,Answered,3,,1
2024-07-14 03:34:21.090646,3,6,1,7,20.02,66503795,39,Student,Tier-3,Male,64475.22,1,MHF Loan,1.0,Answered,5,0.02,1
2024-09-05 16:32:28.322870,16,3,0,9,1.34,28230774,62,Salaried,Tier-2,Female,88896.03,6,MHF Loan,1.0,Answered,5,0.03,1
2024-03-03 09:13:47.236889,9,6,1,3,31.47,64144503,45,Student,Tier-2,Female,36997.3,0,MHF Loan,1.0,Answered,5,0.02,1
2024-01-10 21:58:08.124222,21,2,0,1,50.0,33735801,56,Unemployed,Metro,Male,37300.34,1,MHF Loan,1.0,Answered,2,0.03,1
2024-01-08 01:47:28.555948,1,0,0,1,,96388218,24,Salaried,Tier-3,Male,47259.81,12,MHF Loan,0.0,Not Answered,2,9.55,0
2024-03-11 05:03:23.905223,5,0,0,3,0.24,86688890,54,Salaried,Metro,Male,42727.16,20,MHF Loan,0.0,Not Answered,7,3.36,0
2024-10-15 07:54:04.355808,7,1,0,10,55.33,75416700,24,Self-Employed,Metro,Male,7831.5,12,MHF Loan,2.0,Busy,4,,0
2024-03-20 08:33:25.387630,8,2,0,3,109.17,49988729,32,Self-Employed,Metro,,58723.36,5,MHF Loan,1.0,Busy,1,1.24,0
2024-12-30 18:36:50.102035,18,0,0,12,58.95,35046524,45,Self-Employed,Metro,Female,67530.3,8,MHF Loan,0.0,Not Answered,4,4.2,0
2024-10-21 20:43:38.966044,20,0,0,10,7.46,50775169,46,Self-Employed,Tier-2,Male,52873.09,32,MHF Loan,3.0,Busy,5,17.91,0
2024-10-07 18:11:48.158478,18,0,0,10,23.71,59950214,45,Self-Employed,Tier-3,Male,47614.0,0,MHF Loan,0.0,Voicemail,3,6.83,0
2024-04-15 12:35:09.445240,12,0,0,4,16.93,72795270,28,Salaried,Tier-2,Other,54057.63,1,MHF Loan,1.0,Answered,4,0.02,1
2024-03-05 07:38:45.951436,7,1,0,3,58.4,38978704,24,Salaried,Tier-2,Female,63113.18,11,MHF Loan,1.0,Voicemail,1,23.87,0
2024-11-14 15:26:14.779681,15,3,0,11,11.8,89048212,18,Salaried,Tier-3,Male,40753.24,3,MHF Loan,0.0,Answered,1,0.02,1
2024-01-17 20:12:49.037927,20,2,0,1,47.32,29279381,45,Salaried,Metro,Female,45341.89,14,MHF Loan,0.0,Busy,2,4.7,0
2024-07-09 22:32:12.971538,22,1,0,7,41.52,60736664,58,Retired,Metro,Male,21011.34,2,MHF Loan,0.0,Answered,3,0.04,1
2024-10-15 01:50:34.581104,1,1,0,10,131.43,11977882,44,Self-Employed,Tier-2,Female,60243.16,1,MHF Loan,1.0,Busy,3,8.33,0
2024-01-17 01:28:07.027904,1,2,0,1,9.17,66765978,45,,Tier-3,Female,53728.25,12,MHF Loan,0.0,Not Answered,4,,0
2024-08-19 19:55:55.253802,19,0,0,8,31.07,94815389,23,Salaried,Metro,Female,44979.87,7,MHF Loan,2.0,Voicemail,4,15.76,0
2024-04-15 07:25:04.030591,7,0,0,4,12.89,53920926,37,Self-Employed,Metro,Female,61482.19,27,MHF Loan,1.0,Not Answered,4,4.31,0
2024-07-04 03:47:32.067981,3,3,0,7,20.15,38716585,59,Self-Employed,Tier-2,Male,51791.33,12,MHF Loan,1.0,Answered,3,0.04,1
2024-08-19 16:41:11.977275,16,0,0,8,8.35,86688938,29,Homemaker,Tier-2,Female,38733.58,6,MHF Loan,0.0,Answered,5,0.01,1
2024-05-04 14:38:36.092140,14,5,1,5,44.26,82756778,31,Self-Employed,Metro,Female,26520.44,7,MHF Loan,0.0,Answered,1,0.03,1
2024-01-04 17:22:24.847283,17,3,0,1,39.64,28230828,43,Salaried,Tier-3,Male,63166.71,3,MHF Loan,0.0,Answered,5,0.0,1
2024-10-06 17:13:47.111373,17,6,1,10,46.02,61785258,32,Retired,Metro,Female,35746.71,22,MHF Loan,0.0,Answered,3,0.0,1
2024-02-10 09:13:49.735833,9,5,1,2,44.94,83281066,24,Self-Employed,Tier-2,Male,65569.48,9,MHF Loan,1.0,Answered,2,0.02,1
2024-08-07 08:56:41.507022,8,2,0,8,19.28,61785263,42,Self-Employed,Metro,Male,126408.39,9,MHF Loan,2.0,Busy,4,47.92,0
2024-12-17 16:25:19.316788,16,1,0,12,7.86,55231664,41,,Metro,Male,49341.57,2,MHF Loan,2.0,Answered,2,,1
2024-09-17 19:20:20.234028,19,1,0,9,2.45,55231667,43,Salaried,Tier-2,Male,8548.79,5,MHF Loan,2.0,Busy,4,11.2,0
2024-03-07 12:30:11.998594,12,3,0,3,69.17,34522291,41,Self-Employed,Tier-2,Male,58271.45,0,MHF Loan,,Answered,1,,1
2024-01-02 14:15:46.642568,14,1,0,1,50.2,22463669,30,Salaried,Metro,Female,46858.65,5,MHF Loan,1.0,Answered,4,0.04,1
2024-11-19 02:09:55.233651,2,1,0,11,178.27,31900854,38,Retired,Tier-3,Female,70910.79,14,MHF Loan,2.0,Answered,4,0.01,1
2024-08-08 00:44:10.274855,0,3,0,8,66.85,46580930,44,Homemaker,Tier-2,Other,90736.16,34,MHF Loan,3.0,Not Answered,4,7.15,0
2024-12-08 02:46:04.717755,2,6,1,12,138.82,68076740,29,Homemaker,Metro,Other,36288.0,20,MHF Loan,0.0,Answered,4,0.0,1
2024-12-03 13:56:02.859955,13,1,0,12,10.1,18269392,39,Self-Employed,Tier-2,Female,67913.41,0,MHF Loan,0.0,Answered,3,0.01,1
2024-07-14 14:10:51.982949,14,6,1,7,36.77,42386642,54,Unemployed,Metro,Female,39517.08,10,MHF Loan,1.0,Answered,2,0.02,1
2024-04-28 01:58:45.802156,1,6,1,4,3.67,46056659,47,Retired,Tier-3,Female,68660.82,7,MHF Loan,2.0,Answered,2,0.02,1
2024-05-29 15:05:45.664191,15,2,0,5,6.59,56804562,18,Salaried,Tier-3,Female,25824.82,22,MHF Loan,1.0,Answered,4,0.03,1
2024-08-07 04:26:35.381183,4,2,0,8,32.91,94029015,35,Salaried,Metro,Female,43473.96,1,MHF Loan,2.0,Voicemail,2,2.69,0
2024-07-29 12:59:04.189936,12,0,0,7,3.9,92718298,37,Self-Employed,Tier-2,Male,32424.43,2,MHF Loan,,Answered,2,,1
2024-07-21 02:07:31.196463,2,6,1,7,66.1,94291163,19,Student,Tier-3,Female,42802.52,10,MHF Loan,0.0,Answered,1,0.03,1
2024-05-18 20:34:17.183807,20,5,1,5,90.09,17482972,31,Student,Metro,Male,52188.01,12,MHF Loan,1.0,Answered,3,0.01,1
2024-11-18 03:26:03.855040,3,0,0,11,2.74,43959516,54,Retired,Tier-3,Male,19431.8,23,MHF Loan,1.0,Answered,8,0.03,1
2024-11-01 05:34:54.137602,5,4,0,11,7.11,96650459,57,Self-Employed,Tier-3,Female,86026.66,8,MHF Loan,0.0,Answered,1,0.02,1
2024-09-08 07:24:51.713190,7,6,1,9,11.49,90621148,40,Salaried,Tier-3,Female,66492.76,20,MHF Loan,0.0,Answered,6,0.01,1
2024-10-17 10:10:33.328562,10,3,0,10,7.64,49202401,43,Salaried,Tier-3,Female,78207.69,1,MHF Loan,0.0,Answered,6,0.02,1
2024-06-15 10:42:15.797979,10,5,1,6,32.55,42124516,31,Self-Employed,Tier-2,Female,32435.52,10,MHF Loan,0.0,Answered,2,0.04,1
2024-02-22 03:38:21.578102,3,3,0,2,34.81,10667237,48,Self-Employed,Tier-3,Female,22714.74,15,MHF Loan,2.0,Voicemail,4,4.0,0
2024-01-02 05:21:38.867519,5,1,0,1,59.66,37668069,40,Salaried,Metro,Female,78038.15,10,MHF Loan,2.0,Voicemail,3,,0
2024-08-10 01:18:01.887450,1,5,1,8,56.82,82494697,46,Salaried,Metro,Female,51104.62,0,MHF Loan,,Busy,4,6.14,0
2024-05-04 13:36:13.976209,13,5,1,5,48.28,94291183,42,Unemployed,Tier-2,Female,73217.63,7,MHF Loan,0.0,Answered,3,0.03,1
2024-09-25 08:50:28.399723,8,2,0,9,76.36,18007280,41,Self-Employed,Metro,Male,46567.68,4,MHF Loan,0.0,Voicemail,3,0.13,0
2024-05-20 05:08:00.546240,5,0,0,5,47.76,64144624,38,Self-Employed,Tier-2,Female,30172.74,4,MHF Loan,1.0,Busy,4,18.43,0
2024-05-13 16:24:01.623542,16,0,0,5,36.93,24823023,59,Student,Tier-2,Female,50036.09,4,MHF Loan,0.0,Answered,4,0.04,1
2024-02-21 18:26:15.615412,18,2,0,2,60.11,15647990,52,Salaried,Metro,Male,53963.37,0,MHF Loan,1.0,Answered,5,0.04,1
2024-01-28 05:29:10.352740,5,6,1,1,20.73,39503094,41,Salaried,Tier-2,Male,41697.92,0,MHF Loan,0.0,Answered,3,0.01,1
2024-08-23 18:42:30.773072,18,4,0,8,25.99,95864063,35,Unemployed,Tier-3,Male,61474.89,5,MHF Loan,0.0,Answered,4,0.04,1
2024-09-09 06:44:21.517673,6,0,0,9,15.43,79611137,65,Self-Employed,Tier-2,Male,57965.66,1,MHF Loan,2.0,Answered,4,0.02,1
2024-03-13 10:34:05.044935,10,2,0,3,48.18,50775300,34,Salaried,Tier-2,Male,38406.16,23,MHF Loan,2.0,Answered,5,0.03,1
2024-11-14 12:56:54.983102,12,3,0,11,32.76,63620360,41,Self-Employed,Metro,Male,62940.02,1,MHF Loan,0.0,Answered,2,0.04,1
2024-10-05 08:21:03.161833,8,5,1,10,33.14,98485513,49,Self-Employed,Tier-2,Male,50988.68,5,MHF Loan,0.0,Answered,4,,1
2024-10-20 03:46:28.360562,3,6,1,10,76.97,49726731,54,Self-Employed,Metro,Female,69190.79,17,MHF Loan,0.0,Answered,6,0.02,1
2024-05-02 20:11:40.096951,20,3,0,5,1.03,90621196,53,Salaried,Tier-2,Female,61971.39,8,MHF Loan,1.0,Answered,3,0.03,1
2024-03-15 15:12:41.818905,15,4,0,3,35.24,57853205,55,Self-Employed,Metro,Male,39430.98,0,MHF Loan,2.0,Answered,4,0.03,1
2024-03-27 04:30:06.441043,4,2,0,3,148.91,68338967,42,Retired,Tier-2,Male,50267.92,3,MHF Loan,1.0,Answered,8,0.02,1
2024-05-31 01:26:36.438850,1,4,0,5,117.71,59950361,29,Self-Employed,Metro,Male,48743.86,4,MHF Loan,0.0,Not Answered,0,18.71,0
2024-09-21 16:44:13.061756,16,5,1,9,90.2,37405978,57,Salaried,Tier-2,Female,98435.25,4,MHF Loan,0.0,Answered,3,0.01,1
2024-08-15 14:05:09.063743,14,3,0,8,21.47,21939484,38,Homemaker,Tier-2,Male,57546.57,29,MHF Loan,0.0,Answered,3,0.01,1
2024-07-01 15:15:49.916916,15,0,0,7,53.43,36357405,32,Retired,Metro,Male,80274.72,2,MHF Loan,0.0,Answered,2,0.02,1
2024-02-04 05:53:12.261794,5,6,1,2,6.43,55756066,50,Self-Employed,Metro,Other,72898.53,3,MHF Loan,1.0,Answered,4,0.0,1
2024-06-15 12:30:12.119742,12,5,1,6,61.54,85116202,56,Salaried,Metro,Other,106797.32,5,MHF Loan,1.0,Answered,4,0.02,1
2024-05-10 16:07:14.267360,16,4,0,5,28.3,55756075,34,Retired,Tier-2,Female,76315.47,0,MHF Loan,0.0,Answered,4,0.01,1
2024-08-06 06:39:28.415075,6,1,0,8,1.56,78038314,48,Salaried,Tier-3,Male,37405.68,0,MHF Loan,0.0,Busy,3,8.37,0
2024-11-08 12:19:48.685517,12,4,0,11,29.96,51561775,40,Student,Metro,Male,39339.34,13,MHF Loan,0.0,Answered,6,0.03,1
2024-05-14 11:40:10.378373,11,1,0,5,29.28,33998132,18,Salaried,Tier-2,Female,71468.24,17,MHF Loan,2.0,Not Answered,6,8.8,0
2024-06-24 23:00:16.625730,23,0,0,6,0.43,52086071,18,Self-Employed,Tier-3,Male,85895.55,10,MHF Loan,2.0,Not Answered,2,7.0,0
2024-02-15 13:29:20.558576,13,3,0,2,18.86,61261114,39,Self-Employed,Tier-3,Female,61915.97,3,MHF Loan,0.0,Answered,3,0.02,1
2024-01-16 04:09:31.264572,4,1,0,1,6.08,57328956,38,Self-Employed,Tier-2,Female,43240.19,2,MHF Loan,0.0,Voicemail,6,14.48,0
2024-06-21 12:33:32.960359,12,4,0,6,13.84,24036673,31,Self-Employed,Tier-2,Male,39202.28,7,MHF Loan,,Answered,4,0.04,1
2024-11-07 20:10:16.553145,20,3,0,11,46.87,32163139,23,Salaried,Tier-2,,65846.55,12,MHF Loan,0.0,Not Answered,6,6.36,0
2024-07-07 23:56:24.589949,23,6,1,7,4.56,40289603,55,Salaried,Tier-3,Male,35260.48,7,MHF Loan,1.0,Answered,2,0.03,1
2024-02-13 09:30:17.236536,9,1,0,2,66.93,27444555,42,Salaried,Tier-2,Male,46573.12,7,MHF Loan,0.0,Answered,3,0.0,1
2024-07-20 01:36:32.054298,1,5,1,7,95.57,37930322,46,Salaried,Tier-2,Female,84427.32,17,MHF Loan,0.0,Voicemail,4,17.44,0
2024-06-27 16:34:56.132125,16,3,0,6,34.39,84067674,45,Unemployed,Tier-2,Female,58150.7,8,MHF Loan,0.0,Answered,4,0.03,1
2024-11-28 16:57:38.150918,16,3,0,11,22.04,10667356,56,,Tier-2,Female,33593.13,3,MHF Loan,0.0,Answered,5,0.04,1
2024-09-03 18:16:04.563093,18,1,0,9,20.03,38454623,42,Homemaker,Tier-2,Female,68019.97,18,MHF Loan,0.0,Voicemail,7,1.43,0
